Order_ID,Customer_ID,Product_Name,Category,Price,Quantity,Discount_Percent,Final_Amount,Rating,Recommendation_Score,Payment_Method,City,Order_Date
ORD0672,CUST3412,Worker Product,Home,3833.17,4,38,9506.26,3.7,0.72,Cash on Delivery,Mumbai,4/29/2026
ORD0673,CUST8177,Opportunity Product,Beauty,3608.95,3,12,9527.63,4.9,0.63,Debit Card,Delhi,5/12/2026
ORD0674,CUST1536,Pull Product,Electronics,3951.15,1,32,2686.78,4.6,0.64,Net Banking,Bangalore,10/14/2025
ORD0675,CUST7303,Leader Product,Beauty,766.27,4,9,2789.22,1.6,0.94,Credit Card,Madurai,11/6/2025
ORD0676,CUST5884,Parent Product,Sports,3129.17,5,28,11265.01,2,0.22,Debit Card,Bangalore,5/8/2026
ORD0677,CUST7258,Perhaps Product,Sports,4400.71,1,9,4004.65,3.2,0.64,Net Banking,Delhi,5/6/2026
ORD0678,CUST4636,Almost Product,Sports,1846.99,3,30,3878.68,4.4,0.29,Credit Card,Bangalore,6/30/2025
ORD0679,CUST8512,Participant Product,Books,3251.48,3,40,5852.66,2.9,0.94,Credit Card,Madurai,5/5/2026
ORD0680,CUST8405,Together Product,Books,2508.75,2,13,4365.23,4,0.21,UPI,Hyderabad,8/19/2025
ORD0681,CUST7300,Heavy Product,Sports,4479.74,1,12,3942.17,4.3,0.91,Cash on Delivery,Chennai,9/3/2025
ORD0682,CUST5868,With Product,Beauty,4699.3,5,15,19972.02,1.8,0.55,Net Banking,Bangalore,4/25/2026
ORD0683,CUST5221,Maintain Product,Electronics,553.46,1,35,359.75,2.2,0.07,Credit Card,Madurai,4/15/2026
ORD0684,CUST5136,Spring Product,Fashion,1146.22,4,37,2888.47,3.7,0.92,Credit Card,Bangalore,1/28/2026
ORD0685,CUST6773,Huge Product,Sports,4732.3,1,40,2839.38,2.9,0.18,UPI,Delhi,12/21/2025
ORD0686,CUST2322,Defense Product,Electronics,3925.94,2,0,7851.88,2.5,0.91,Credit Card,Chennai,9/19/2025
ORD0687,CUST5610,Increase Product,Fashion,1494.72,4,39,3647.12,3.4,0.06,Credit Card,Hyderabad,3/28/2026
ORD0688,CUST4915,Before Product,Electronics,3450.97,2,13,6004.69,4.3,0.92,Cash on Delivery,Bangalore,3/31/2026
ORD0689,CUST7880,Media Product,Beauty,2845.04,4,37,7169.5,3.3,0.13,UPI,Mumbai,8/26/2025
ORD0690,CUST6266,Most Product,Home,4794.23,2,29,6807.81,3,0.34,Debit Card,Mumbai,6/21/2025
ORD0691,CUST1101,For Product,Beauty,4556.33,2,40,5467.6,5,0.66,UPI,Chennai,10/22/2025
ORD0692,CUST4576,Fear Product,Home,2661.98,2,37,3354.09,2.2,0.37,Cash on Delivery,Bangalore,12/11/2025
ORD0693,CUST5024,Write Product,Electronics,4718.18,3,21,11182.09,5,0.53,Credit Card,Bangalore,2/22/2026
ORD0694,CUST2249,Learn Product,Fashion,1678.24,5,1,8307.29,2.2,0.24,UPI,Mumbai,11/29/2025
ORD0695,CUST9596,Position Product,Electronics,4457.67,1,40,2674.6,3.3,0.66,Debit Card,Bangalore,4/12/2026
ORD0696,CUST3879,Evidence Product,Beauty,2896.06,4,15,9846.6,4.6,0.55,Debit Card,Bangalore,10/22/2025
ORD0697,CUST9466,Too Product,Books,4286.29,4,6,16116.45,3.9,0.96,Cash on Delivery,Delhi,7/21/2025
ORD0698,CUST4157,Produce Product,Fashion,2738.28,2,19,4436.01,1.4,0.79,Cash on Delivery,Chennai,6/2/2025
ORD0699,CUST7256,Product Product,Electronics,2162.45,4,24,6573.85,3,0.93,Debit Card,Madurai,12/3/2025
ORD0700,CUST3286,Allow Product,Fashion,1673.64,3,18,4117.15,4.6,0.07,Net Banking,Bangalore,5/31/2025
ORD0701,CUST3818,Strategy Product,Fashion,4176.63,1,0,4176.63,1.9,0.24,Net Banking,Madurai,12/9/2025
ORD0702,CUST8751,Then Product,Electronics,4176.99,3,33,8395.75,1.3,0.85,Cash on Delivery,Bangalore,9/1/2025
ORD0703,CUST7408,Far Product,Home,974.4,5,39,2971.92,2.4,0.1,Credit Card,Delhi,10/31/2025
ORD0704,CUST2742,East Product,Books,2984.18,3,39,5461.05,3.9,0.78,Credit Card,Hyderabad,9/29/2025
ORD0705,CUST8008,May Product,Fashion,198.21,3,31,410.29,3.6,0.96,UPI,Delhi,9/30/2025
ORD0706,CUST5162,Since Product,Sports,3831.54,3,29,8161.18,3.2,0.21,UPI,Hyderabad,8/7/2025
ORD0707,CUST5489,Executive Product,Beauty,1416.69,3,34,2805.05,1.9,0.57,Cash on Delivery,Mumbai,6/1/2025
ORD0708,CUST6798,Health Product,Sports,1665.81,1,20,1332.65,4.5,0.57,Debit Card,Bangalore,10/3/2025
ORD0709,CUST9738,Think Product,Beauty,3760.87,1,37,2369.35,3.5,0.06,Debit Card,Bangalore,4/22/2026
ORD0710,CUST4836,Officer Product,Fashion,3884.8,3,16,9789.7,2.2,0.23,Credit Card,Mumbai,9/22/2025
ORD0711,CUST8050,Raise Product,Beauty,3720.88,5,33,12464.95,4.9,0.56,Debit Card,Madurai,8/30/2025
ORD0712,CUST7831,Care Product,Home,2945.45,4,40,7069.08,4.7,0.95,Credit Card,Chennai,11/20/2025
ORD0713,CUST9167,Interesting Product,Sports,433.38,3,16,1092.12,4.5,0.36,UPI,Delhi,1/13/2026
ORD0714,CUST2916,Really Product,Electronics,1333.21,5,31,4599.57,1.8,0.01,UPI,Madurai,4/3/2026
ORD0715,CUST9238,Those Product,Sports,1821.68,5,29,6466.96,2.1,0.28,Credit Card,Bangalore,7/19/2025
ORD0716,CUST2936,Board Product,Books,2848.41,3,18,7007.09,4.1,0.6,UPI,Madurai,7/16/2025
ORD0717,CUST4645,Focus Product,Electronics,2851.4,4,39,6957.42,2.8,0.38,Credit Card,Madurai,4/26/2026
ORD0718,CUST9682,Many Product,Electronics,3424.54,2,2,6712.1,2,0.65,Debit Card,Mumbai,1/4/2026
ORD0719,CUST7686,Describe Product,Sports,759.72,2,33,1018.02,1.6,0.28,UPI,Delhi,9/17/2025
ORD0720,CUST1141,Seat Product,Sports,1066.23,3,23,2462.99,1.8,0.76,Credit Card,Mumbai,4/12/2026
ORD0721,CUST9890,Tonight Product,Beauty,1292.44,2,11,2300.54,3.7,0.43,Net Banking,Bangalore,10/28/2025
ORD0722,CUST9137,Hospital Product,Fashion,1751.65,2,9,3188,3.2,0.89,Credit Card,Hyderabad,8/25/2025
ORD0723,CUST5413,Officer Product,Sports,3482.54,4,36,8915.3,4.2,0.59,Debit Card,Bangalore,1/3/2026
ORD0724,CUST9170,Character Product,Beauty,3118.23,5,8,14343.86,3.1,0.06,Cash on Delivery,Chennai,1/6/2026
ORD0725,CUST2149,Step Product,Sports,3268.16,5,28,11765.38,1.4,0.49,Net Banking,Bangalore,11/23/2025
ORD0726,CUST6944,Simply Product,Books,566.73,4,37,1428.16,1.9,0.08,UPI,Chennai,4/21/2026
ORD0727,CUST2928,Hold Product,Sports,1353.78,4,20,4332.1,1.3,0.92,Credit Card,Hyderabad,1/29/2026
ORD0728,CUST3686,Piece Product,Electronics,2430.26,2,16,4082.84,3.2,0.13,Credit Card,Madurai,6/16/2025
ORD0729,CUST6512,Only Product,Beauty,3086.25,3,9,8425.46,5,0.03,UPI,Delhi,12/23/2025
ORD0730,CUST8068,South Product,Sports,2736.47,1,8,2517.55,1.6,0.19,Cash on Delivery,Bangalore,5/30/2025
ORD0731,CUST5099,Game Product,Home,2649.58,2,28,3815.4,3.3,0.08,Cash on Delivery,Madurai,8/3/2025
ORD0732,CUST8968,Choose Product,Beauty,2511.99,1,40,1507.19,4.7,0.53,Net Banking,Hyderabad,7/30/2025
ORD0733,CUST9122,Boy Product,Sports,2949.47,1,31,2035.13,3,0.27,Credit Card,Bangalore,5/11/2026
ORD0734,CUST8810,More Product,Fashion,2766.69,3,1,8217.07,3,0.9,Credit Card,Hyderabad,8/12/2025
ORD0735,CUST2790,Mind Product,Home,1029.77,1,26,762.03,2.7,0.81,Debit Card,Bangalore,11/2/2025
ORD0736,CUST1730,Think Product,Beauty,3166.75,1,39,1931.72,3.7,0.82,Cash on Delivery,Madurai,6/23/2025
ORD0737,CUST7728,Listen Product,Books,507.95,3,35,990.5,3.5,0.61,Debit Card,Bangalore,4/7/2026
ORD0738,CUST1457,Not Product,Electronics,418.75,4,38,1038.5,4,0.44,UPI,Hyderabad,7/26/2025
ORD0739,CUST3449,Follow Product,Books,1307.12,4,31,3607.65,2.3,0.41,Credit Card,Bangalore,1/21/2026
ORD0740,CUST3504,Seek Product,Books,4593.75,4,0,18375,3.6,0.08,Net Banking,Delhi,4/24/2026
ORD0741,CUST9506,Game Product,Beauty,298.78,1,7,277.87,3.8,0,UPI,Chennai,5/15/2026
ORD0742,CUST1846,His Product,Beauty,3205.56,4,17,10642.46,2.6,0.9,Debit Card,Bangalore,1/21/2026
ORD0743,CUST1444,Tonight Product,Fashion,3814.31,3,33,7666.76,4.2,0.69,Debit Card,Chennai,6/21/2025
ORD0744,CUST8718,Especially Product,Books,2396.57,1,16,2013.12,3,0.49,Cash on Delivery,Madurai,6/28/2025
ORD0745,CUST4544,Term Product,Electronics,246.26,5,4,1182.05,4.4,0.84,Cash on Delivery,Mumbai,4/8/2026
ORD0746,CUST7691,Theory Product,Sports,3928.32,5,14,16891.78,1.1,0.73,Credit Card,Chennai,12/17/2025
ORD0747,CUST1913,Food Product,Fashion,635.56,1,1,629.2,2.3,0.18,Cash on Delivery,Delhi,1/29/2026
ORD0748,CUST6699,Describe Product,Sports,2112.6,2,37,2661.88,4.7,0.46,Credit Card,Mumbai,2/27/2026
ORD0749,CUST2091,Main Product,Fashion,4126.88,2,20,6603.01,3.3,0.43,Cash on Delivery,Bangalore,1/21/2026
ORD0750,CUST7725,Art Product,Beauty,2296.33,1,6,2158.55,3.7,0.31,Credit Card,Chennai,5/11/2026
ORD0751,CUST4709,End Product,Electronics,110.61,5,26,409.26,1.6,0.26,Net Banking,Hyderabad,6/14/2025
ORD0752,CUST2381,Card Product,Home,4461.87,2,18,7317.47,1.9,0.42,Cash on Delivery,Bangalore,3/29/2026
ORD0753,CUST1640,Though Product,Books,1680.77,4,30,4706.16,2.4,0.22,Net Banking,Hyderabad,7/29/2025
ORD0754,CUST3991,Paper Product,Sports,2417.29,2,7,4496.16,3.8,0.84,Credit Card,Bangalore,7/19/2025
ORD0755,CUST8478,Floor Product,Home,1364.74,2,15,2320.06,1.8,0.17,Debit Card,Delhi,7/15/2025
ORD0756,CUST2180,World Product,Electronics,900.92,1,22,702.72,4.1,0.93,Net Banking,Madurai,4/23/2026
ORD0757,CUST8534,Trouble Product,Books,3459.77,3,3,10067.93,1,0.35,UPI,Mumbai,3/5/2026
ORD0758,CUST3033,Notice Product,Beauty,4803.29,5,4,23055.79,4.1,0.81,Debit Card,Delhi,1/23/2026
ORD0759,CUST3322,Not Product,Electronics,310.7,3,39,568.58,1.2,0.62,Debit Card,Madurai,7/5/2025
ORD0760,CUST3492,Return Product,Sports,4267.7,5,33,14296.79,1.8,0.41,Credit Card,Madurai,10/22/2025
ORD0761,CUST8177,Sometimes Product,Fashion,3002.67,5,17,12461.08,1.4,0.89,UPI,Delhi,7/17/2025
ORD0762,CUST2395,Form Product,Beauty,1026.87,1,16,862.57,2.9,0.95,Credit Card,Madurai,10/27/2025
ORD0763,CUST9294,Church Product,Fashion,1731.26,5,12,7617.54,2.2,0.25,Net Banking,Madurai,8/6/2025
ORD0764,CUST8783,Edge Product,Beauty,2904.5,2,10,5228.1,3,0.33,Debit Card,Hyderabad,11/2/2025
ORD0765,CUST1271,Both Product,Home,1569.78,2,24,2386.07,2.8,0.57,UPI,Bangalore,1/20/2026
ORD0766,CUST4357,Great Product,Books,4214.37,1,24,3202.92,2.4,0.05,Net Banking,Madurai,4/12/2026
ORD0767,CUST7383,Arrive Product,Sports,1507.32,2,21,2381.57,2.1,0.18,Net Banking,Mumbai,1/15/2026
ORD0768,CUST9565,Direction Product,Home,2796.37,3,15,7130.74,2.5,0.92,Net Banking,Bangalore,6/26/2025
ORD0769,CUST2223,Movie Product,Electronics,1468.31,2,32,1996.9,2.9,0.9,Credit Card,Delhi,7/27/2025
ORD0770,CUST4191,Of Product,Sports,3282.51,1,15,2790.13,2.6,0.08,UPI,Delhi,4/16/2026
ORD0771,CUST8409,Store Product,Home,4690.01,5,2,22981.05,1,0.69,UPI,Hyderabad,6/20/2025
ORD0772,CUST7502,Possible Product,Home,912.95,4,11,3250.1,3.1,0.14,Cash on Delivery,Hyderabad,5/6/2026
ORD0773,CUST5914,Today Product,Sports,1191.49,3,24,2716.6,4.7,0.49,Credit Card,Delhi,5/9/2026
ORD0774,CUST6343,Early Product,Electronics,4568.4,5,1,22613.58,1.9,0.51,Debit Card,Madurai,4/27/2026
ORD0775,CUST3255,Truth Product,Sports,3143.4,5,40,9430.2,1.5,0.3,Credit Card,Hyderabad,6/27/2025
ORD0776,CUST5114,Pass Product,Home,2287.69,2,7,4255.1,3,0.46,Net Banking,Madurai,5/16/2026
ORD0777,CUST5194,Purpose Product,Fashion,1016.2,4,7,3780.26,4.1,0.21,Cash on Delivery,Delhi,8/6/2025
ORD0778,CUST6139,So Product,Electronics,3775.96,1,0,3775.96,2.1,0.02,Net Banking,Delhi,11/19/2025
ORD0779,CUST9250,Indicate Product,Fashion,602.34,4,11,2144.33,2.2,0.23,Debit Card,Chennai,10/13/2025
ORD0780,CUST4236,Research Product,Books,750.84,5,26,2778.11,1.3,0.9,Cash on Delivery,Madurai,8/24/2025
ORD0781,CUST3454,Space Product,Beauty,2333.69,5,6,10968.34,1.7,0.03,Debit Card,Hyderabad,6/6/2025
ORD0782,CUST3257,Throw Product,Sports,3176.82,5,9,14454.53,1.4,0.15,Cash on Delivery,Bangalore,11/5/2025
ORD0783,CUST2628,Republican Product,Home,294.15,5,32,1000.11,2.7,0.78,Credit Card,Delhi,12/19/2025
ORD0784,CUST6529,Meet Product,Books,4851.74,3,10,13099.7,3.5,0.6,Debit Card,Delhi,6/11/2025
ORD0785,CUST9651,Third Product,Fashion,3586.07,4,3,13913.95,4.7,0.22,UPI,Chennai,4/23/2026
ORD0786,CUST5830,Street Product,Beauty,3230.19,2,29,4586.87,4.2,0.89,Debit Card,Mumbai,8/9/2025
ORD0787,CUST1354,Serious Product,Electronics,3662.21,3,25,8239.97,4,0.29,Credit Card,Madurai,6/7/2025
ORD0788,CUST9624,Create Product,Home,874.23,1,40,524.54,3.7,0.01,Credit Card,Mumbai,10/11/2025
ORD0789,CUST3195,Describe Product,Fashion,2196.81,5,28,7908.52,1.8,0.28,UPI,Delhi,8/2/2025
ORD0790,CUST4997,Behind Product,Beauty,3147.75,3,10,8498.93,1.5,0.09,Net Banking,Hyderabad,12/18/2025
ORD0791,CUST7864,Whose Product,Home,170.16,1,15,144.64,3.6,0.94,Credit Card,Hyderabad,2/8/2026
ORD0792,CUST9673,Few Product,Electronics,3602.54,3,35,7024.95,4.2,0.68,Credit Card,Delhi,8/25/2025
ORD0793,CUST1112,Method Product,Home,4797.76,2,40,5757.31,2.3,0.6,Cash on Delivery,Bangalore,7/12/2025
ORD0794,CUST3951,Sign Product,Home,1987.44,5,1,9837.83,4.7,0.46,UPI,Hyderabad,12/26/2025
ORD0795,CUST1759,Hope Product,Fashion,800.28,4,8,2945.03,4,0.4,UPI,Hyderabad,9/9/2025
ORD0796,CUST1484,Personal Product,Electronics,3663.77,3,22,8573.22,4.2,0.16,Debit Card,Madurai,3/7/2026
ORD0797,CUST1104,Where Product,Books,4061.88,5,0,20309.4,4.9,0.5,Credit Card,Madurai,9/27/2025
ORD0798,CUST7003,Budget Product,Electronics,2814.76,3,19,6839.87,1,0.26,Cash on Delivery,Bangalore,11/12/2025
ORD0799,CUST7800,Artist Product,Fashion,3348.61,2,39,4085.3,3.7,0.4,Cash on Delivery,Chennai,9/18/2025
ORD0800,CUST1607,Trouble Product,Beauty,1976.99,3,8,5456.49,3.9,0.55,Net Banking,Delhi,4/27/2026
ORD0801,CUST5982,List Product,Electronics,4197.38,3,18,10325.55,1.9,0.44,Net Banking,Hyderabad,8/13/2025
ORD0802,CUST8623,Pressure Product,Sports,3499.4,2,14,6018.97,4.1,0.08,Cash on Delivery,Chennai,8/5/2025
ORD0803,CUST2401,Police Product,Beauty,4935.98,5,35,16041.93,4.4,0.86,Net Banking,Delhi,1/28/2026
ORD0804,CUST4449,Hope Product,Books,2250.59,4,23,6931.82,4.2,0.91,UPI,Madurai,1/12/2026
ORD0805,CUST5318,Such Product,Beauty,3237.58,1,35,2104.43,5,0.12,Credit Card,Mumbai,3/31/2026
ORD0806,CUST6291,Account Product,Home,4055.98,4,26,12005.7,3.2,0.29,Net Banking,Chennai,10/14/2025
ORD0807,CUST5646,Somebody Product,Fashion,2995.55,5,25,11233.31,1.2,0.2,Net Banking,Madurai,6/8/2025
ORD0808,CUST5626,Soldier Product,Home,1639.33,1,27,1196.71,4.9,0.92,Debit Card,Chennai,6/2/2025
ORD0809,CUST6453,Onto Product,Books,1020.14,2,29,1448.6,5,0.41,Net Banking,Delhi,1/20/2026
ORD0810,CUST6049,Wear Product,Beauty,2503.19,2,16,4205.36,3.8,0.67,Credit Card,Hyderabad,5/24/2025
ORD0811,CUST6725,Some Product,Fashion,1413.68,3,18,3477.65,2.3,0.54,Debit Card,Hyderabad,12/25/2025
ORD0812,CUST6259,Light Product,Beauty,1506.41,2,8,2771.79,3.5,0.67,Cash on Delivery,Delhi,10/29/2025
ORD0813,CUST1107,Ball Product,Fashion,2628.95,1,15,2234.61,2.4,0.29,Debit Card,Chennai,9/1/2025
ORD0814,CUST5021,Between Product,Books,2268.51,2,24,3448.14,2.4,0.2,UPI,Bangalore,2/25/2026
ORD0815,CUST4971,Soldier Product,Books,4516.24,4,7,16800.41,3.4,0.35,UPI,Mumbai,1/12/2026
ORD0816,CUST7863,Line Product,Books,4689.57,2,22,7315.73,2.8,0.93,UPI,Delhi,10/27/2025
ORD0817,CUST3193,Adult Product,Sports,4246.04,3,36,8152.4,2.3,0.36,UPI,Bangalore,10/15/2025
ORD0818,CUST5028,Moment Product,Beauty,4029.11,3,23,9307.24,3.6,0.27,Credit Card,Delhi,11/22/2025
ORD0819,CUST2529,Adult Product,Fashion,3047.5,2,31,4205.55,4.7,0.79,Debit Card,Chennai,9/12/2025
ORD0820,CUST4401,Stand Product,Fashion,3243.9,1,4,3114.14,2.3,0.8,Net Banking,Madurai,12/22/2025
ORD0821,CUST5658,He Product,Sports,3644.1,2,40,4372.92,1.6,1,Credit Card,Chennai,8/11/2025
ORD0822,CUST3905,Collection Product,Sports,4672.32,1,11,4158.36,3.6,0.48,Net Banking,Madurai,9/13/2025
ORD0823,CUST3958,Fast Product,Fashion,984.89,2,6,1851.59,4.6,0.56,Credit Card,Hyderabad,12/21/2025
ORD0824,CUST5316,Perform Product,Electronics,4072.8,1,11,3624.79,1.7,0.98,Net Banking,Madurai,12/30/2025
ORD0825,CUST4681,Relationship Product,Electronics,2904.28,5,8,13359.69,1.7,0.77,Credit Card,Mumbai,7/7/2025
ORD0826,CUST4657,Site Product,Beauty,1323.98,5,20,5295.92,4.8,0.2,Debit Card,Mumbai,9/14/2025
ORD0827,CUST4298,Theory Product,Home,4022.96,3,30,8448.22,4.8,0.97,Net Banking,Chennai,12/11/2025
ORD0828,CUST2033,Some Product,Sports,837.29,2,4,1607.6,2.2,0.48,Net Banking,Bangalore,2/23/2026
ORD0829,CUST4050,Election Product,Books,1258.11,1,12,1107.14,2.1,0.44,UPI,Hyderabad,2/23/2026
ORD0830,CUST1778,Ever Product,Electronics,3065.71,4,0,12262.84,2.4,0.23,Debit Card,Mumbai,11/1/2025
ORD0831,CUST8932,Open Product,Books,155.3,5,7,722.14,2.4,0.35,Net Banking,Hyderabad,12/21/2025
ORD0832,CUST6332,Small Product,Books,4649.27,3,19,11297.73,4.9,0.73,UPI,Mumbai,1/21/2026
ORD0833,CUST1971,Maybe Product,Home,943.4,1,30,660.38,1,0.39,UPI,Bangalore,1/31/2026
ORD0834,CUST4694,Watch Product,Beauty,1550.65,2,1,3070.29,1.4,0.96,Debit Card,Bangalore,5/13/2026
ORD0835,CUST2330,Short Product,Books,3432.95,2,36,4394.18,4,0.62,Net Banking,Mumbai,11/2/2025
ORD0836,CUST7536,Room Product,Beauty,1798.79,4,27,5252.47,2,0.7,Cash on Delivery,Delhi,10/27/2025
ORD0837,CUST6894,Through Product,Home,680.65,3,20,1633.56,3.4,0.82,Debit Card,Hyderabad,6/3/2025
ORD0838,CUST6005,Certainly Product,Home,3907.27,2,7,7267.52,1.4,0.25,UPI,Delhi,5/12/2026
ORD0839,CUST9502,Myself Product,Books,2768.9,3,22,6479.23,4.5,0.12,UPI,Bangalore,6/6/2025
ORD0840,CUST3011,All Product,Fashion,1478.31,3,32,3015.75,3.1,0.83,Debit Card,Chennai,7/4/2025
ORD0841,CUST9781,Arrive Product,Sports,3790.9,1,35,2464.09,2.6,0.71,Debit Card,Bangalore,1/4/2026
ORD0842,CUST3702,Weight Product,Electronics,2777.68,1,10,2499.91,2.9,0.98,Debit Card,Bangalore,2/2/2026
ORD0843,CUST9833,Hour Product,Home,971.33,4,10,3496.79,4.3,0.69,UPI,Madurai,8/12/2025
ORD0844,CUST2361,Measure Product,Electronics,3727.94,4,30,10438.23,3.4,0.83,Net Banking,Chennai,11/28/2025
ORD0845,CUST4410,Result Product,Electronics,1037.21,1,28,746.79,1.2,0.92,Cash on Delivery,Chennai,6/6/2025
ORD0846,CUST3578,Than Product,Sports,1718.52,5,6,8077.04,1.5,0.86,Credit Card,Madurai,9/29/2025
ORD0847,CUST8770,General Product,Electronics,3006.03,1,33,2014.04,3.5,0.69,Net Banking,Mumbai,9/16/2025
ORD0848,CUST4574,Pay Product,Sports,1746.75,4,23,5379.99,3.6,0.3,Credit Card,Delhi,9/6/2025
ORD0849,CUST4975,Upon Product,Fashion,3942.15,4,9,14349.43,1.9,0.93,Debit Card,Bangalore,4/9/2026
ORD0850,CUST3590,Management Product,Beauty,2151.53,2,11,3829.72,3.2,0.82,Cash on Delivery,Bangalore,4/1/2026
ORD0851,CUST4335,Within Product,Fashion,4313.55,3,8,11905.4,5,0.59,Cash on Delivery,Madurai,11/16/2025
ORD0852,CUST4199,Challenge Product,Home,854.03,3,35,1665.36,1.4,0.8,Net Banking,Hyderabad,12/7/2025
ORD0853,CUST4233,Office Product,Beauty,3641.07,1,39,2221.05,2.6,0.92,Credit Card,Mumbai,7/29/2025
ORD0854,CUST2784,Good Product,Sports,2920.83,2,11,5199.08,4.1,0.91,UPI,Hyderabad,4/5/2026
ORD0855,CUST4123,Raise Product,Home,2805.37,4,23,8640.54,2.7,0.66,Cash on Delivery,Delhi,1/16/2026
ORD0856,CUST3762,World Product,Home,4696.21,1,23,3616.08,2.2,0.41,Cash on Delivery,Mumbai,5/29/2025
ORD0857,CUST1811,Success Product,Sports,2489.9,3,27,5452.88,4.9,0.6,Cash on Delivery,Chennai,5/6/2026
ORD0858,CUST2316,Position Product,Electronics,1885.43,4,4,7240.05,2.5,0.06,Net Banking,Madurai,7/24/2025
ORD0859,CUST2113,From Product,Fashion,289.37,3,14,746.57,4.4,0.52,UPI,Chennai,7/22/2025
ORD0860,CUST3577,Item Product,Beauty,583.67,4,28,1680.97,4.2,0.8,Debit Card,Madurai,9/17/2025
ORD0861,CUST5447,Produce Product,Books,4150.87,2,5,7886.65,2.7,0.69,Credit Card,Bangalore,3/14/2026
ORD0862,CUST9040,Career Product,Home,1936.39,4,0,7745.56,3.2,0.04,Cash on Delivery,Mumbai,9/24/2025
ORD0863,CUST9580,Face Product,Books,938.93,3,9,2563.28,2.2,0.13,Credit Card,Bangalore,5/10/2026
ORD0864,CUST6067,Out Product,Electronics,1462.34,1,39,892.03,1.7,0.08,Debit Card,Hyderabad,8/23/2025
ORD0865,CUST3374,Off Product,Home,4297.92,2,18,7048.59,2.1,0.61,Credit Card,Madurai,9/3/2025
ORD0866,CUST5456,Wrong Product,Books,3720.54,4,38,9226.94,2.6,0.87,Credit Card,Bangalore,11/3/2025
ORD0867,CUST2467,Involve Product,Beauty,4608.64,2,21,7281.65,2.2,0.86,Net Banking,Delhi,1/10/2026
ORD0868,CUST1411,Old Product,Sports,4116.18,4,10,14818.25,3.6,0.45,Debit Card,Chennai,8/26/2025
ORD0869,CUST6373,Food Product,Beauty,2397.84,4,13,8344.48,3.8,0.64,UPI,Mumbai,6/17/2025
ORD0870,CUST3538,They Product,Beauty,601.71,1,39,367.04,1.9,0.72,Credit Card,Chennai,11/14/2025
ORD0871,CUST1585,Approach Product,Electronics,2839.31,1,8,2612.17,1.3,0.44,Debit Card,Delhi,11/8/2025
ORD0872,CUST8910,Party Product,Fashion,3437.98,5,40,10313.94,5,0.77,Cash on Delivery,Madurai,2/10/2026
ORD0873,CUST2418,Degree Product,Beauty,341.39,3,6,962.72,1.2,0.6,Debit Card,Mumbai,9/25/2025
ORD0874,CUST1454,Western Product,Fashion,1679.65,1,30,1175.75,3.4,0.25,Net Banking,Bangalore,10/4/2025
ORD0875,CUST8702,Series Product,Home,838.59,5,26,3102.78,1.1,0.32,Credit Card,Mumbai,7/12/2025
ORD0876,CUST2785,As Product,Sports,2205.72,5,28,7940.59,4.4,0.14,Debit Card,Hyderabad,2/18/2026
ORD0877,CUST8026,Or Product,Electronics,4442.71,5,19,17992.98,3.8,0.17,Credit Card,Mumbai,10/3/2025
ORD0878,CUST3739,True Product,Books,3996.06,4,15,13586.6,1.6,0.98,Debit Card,Hyderabad,1/28/2026
ORD0879,CUST8464,Determine Product,Home,2631.23,4,40,6314.95,4.5,0.14,Net Banking,Madurai,5/31/2025
ORD0880,CUST9164,Many Product,Electronics,1715.59,2,32,2333.2,2.4,0.44,Credit Card,Chennai,10/22/2025
ORD0881,CUST6893,Pull Product,Sports,4573.81,5,28,16465.72,4.5,0.53,Debit Card,Chennai,12/25/2025
ORD0882,CUST9771,Everything Product,Books,3566.3,2,5,6775.97,2.2,0.34,UPI,Bangalore,2/5/2026
ORD0883,CUST8667,Center Product,Sports,4077.17,2,30,5708.04,1.9,0.92,UPI,Delhi,2/22/2026
ORD0884,CUST8571,As Product,Sports,1795.88,2,12,3160.75,3.7,0.62,Credit Card,Chennai,10/6/2025
ORD0885,CUST2337,Market Product,Electronics,2692.95,1,16,2262.08,1.7,0.09,UPI,Chennai,11/21/2025
ORD0886,CUST9843,Police Product,Fashion,3850.43,1,21,3041.84,1,0.4,Cash on Delivery,Hyderabad,2/6/2026
ORD0887,CUST9289,Door Product,Books,2729.67,2,5,5186.37,2.3,0.5,Credit Card,Bangalore,2/4/2026
ORD0888,CUST5427,Say Product,Sports,1439.17,4,2,5641.55,3,0.19,Credit Card,Chennai,10/26/2025
ORD0889,CUST1721,Fact Product,Fashion,1451.18,2,2,2844.31,4.8,0.9,Debit Card,Hyderabad,6/10/2025
ORD0890,CUST4623,Their Product,Home,941.3,5,3,4565.31,3.6,0.44,Cash on Delivery,Mumbai,8/5/2025
ORD0891,CUST9474,Take Product,Fashion,3333.59,1,17,2766.88,2.6,0.5,Debit Card,Chennai,6/30/2025
ORD0892,CUST8943,Sister Product,Books,1273,5,30,4455.5,3.1,0.08,Credit Card,Chennai,11/13/2025
ORD0893,CUST8529,Property Product,Books,2794.91,1,9,2543.37,4.7,0.04,Credit Card,Bangalore,7/7/2025
ORD0894,CUST6960,Agency Product,Fashion,2724.14,5,34,8989.66,1.3,0.4,Credit Card,Bangalore,7/20/2025
ORD0895,CUST6250,Step Product,Electronics,1024.79,4,25,3074.37,4.2,0.43,Credit Card,Delhi,2/20/2026
